time,iq,vbus
30.6412,1.789402,12.274292
30.6665,1.67275,12.238843
30.6914,0.684157,12.256567
30.7164,0.38549,12.247705
30.7413,0.867553,12.265429
30.7663,1.798067,12.221118
30.7918,1.549044,12.238843
30.8162,2.821983,12.247705
30.8414,2.26913,12.22998
30.8661,2.556584,12.221118
30.8920,1.784115,12.283154
30.9161,1.577918,12.256567
30.9410,0.727983,12.256567
30.9662,0.542472,12.256567
30.9912,0.407223,12.256567
31.0161,1.760218,12.247705
31.0412,2.020838,12.247705
31.0662,2.775193,12.247705
31.0921,2.71254,12.247705
31.1171,2.802498,12.265429
31.1422,1.812009,12.22998
31.1670,1.452145,12.283154
31.1931,0.564675,12.247705
31.2181,0.773227,12.265429
31.2429,1.487948,12.274292
31.2683,1.463317,12.238843
31.2931,2.303931,12.247705
31.3182,2.063482,12.203393
31.3431,2.551537,12.274292
31.3680,2.103509,12.256567
31.3930,1.95061,12.203393
31.4160,1.87495,12.247705
31.4388,0.902205,12.247705
31.4641,0.863868,12.22998
31.4879,0.874121,12.238843
31.5139,1.323831,12.238843
31.5378,2.024976,12.274292
31.5649,2.660154,12.247705
31.5898,3.335727,12.247705
31.6150,2.975577,12.247705
31.6400,2.048186,12.274292
31.6649,1.557868,12.283154
31.6898,0.244324,12.265429
31.7149,0.713237,12.256567
31.7397,1.295676,12.256567
31.7649,1.440548,12.22998
31.7897,1.954634,12.256567
31.8148,2.280845,12.256567
31.8399,2.568666,12.247705
31.8648,2.708381,12.238843
31.8898,1.937054,12.22998
31.9148,1.782109,12.247705
31.9397,1.163584,12.256567
31.9646,0.572201,12.247705
31.9898,0.851156,12.283154
32.0146,1.333852,12.238843
