time,iq,vbus
161.2961,11.910937,1.349213
161.3150,11.910937,1.309634
161.3341,11.910937,1.351236
161.3531,11.910937,1.368564
161.3731,11.910937,1.348493
161.3930,11.910937,1.271919
161.4132,11.902075,1.351169
161.4331,11.910937,1.197853
161.4531,11.910937,1.351104
161.4730,11.866626,1.292367
161.4920,11.875488,1.293103
161.5120,11.875488,1.272688
161.5311,11.884351,1.349863
161.5511,11.875488,1.371467
161.5710,11.875488,1.40851
161.5910,11.875488,1.272379
161.6110,11.875488,1.295133
161.6301,11.866626,1.350513
161.6500,11.875488,1.272479
161.6700,11.875488,1.369689
161.6900,11.857763,1.288841
161.7099,11.866626,1.367396
161.7299,11.875488,1.21457
161.7490,11.875488,1.212502
161.7700,11.9198,1.309276
161.7899,11.857763,1.192523
161.8100,11.875488,1.349238
161.8299,11.875488,1.34711
161.8498,11.875488,1.269475
161.8688,11.884351,1.347384
161.8889,11.910937,1.155737
161.9089,11.902075,1.213932
161.9289,11.902075,1.269664
161.9478,11.910937,1.310195
161.9677,11.902075,1.441443
161.9869,11.9198,1.273631
162.0069,11.910937,1.194358
162.0268,11.866626,1.404169
162.0468,11.910937,1.366717
162.0667,11.902075,1.30813
162.0857,11.910937,1.289003
162.1048,11.9198,1.273894
162.1248,11.910937,1.269588
162.1448,11.910937,1.210695
162.1647,11.910937,1.366118
162.1846,11.910937,1.36461
162.2047,11.866626,1.442636
162.2248,11.910937,1.290577
162.2437,11.910937,1.328259
162.2637,11.9198,1.290341
162.2826,11.910937,1.232281
162.3026,11.910937,1.448152
162.3227,11.910937,1.446687
162.3427,11.857763,1.215709
162.3627,11.910937,1.2712
162.3817,11.910937,1.367996
162.4005,11.893212,1.294119
162.4207,11.875488,1.369456
162.4408,11.875488,1.448362
162.4607,11.875488,1.273977
162.4806,11.875488,1.214893
162.5005,11.875488,1.371325
162.5205,11.875488,1.350011
162.5405,11.875488,1.369645
162.5615,11.875488,1.214235
162.5816,11.884351,1.369595
162.6016,11.866626,1.350314
