time,iq,vbus
54.8956,0.63799,11.9198
54.9176,0.480413,11.875488
54.9405,0.649653,11.866626
54.9626,0.796917,11.884351
54.9856,0.756429,11.9198
55.0076,0.778439,11.893212
55.0306,0.363506,11.866626
55.0535,0.991302,11.884351
55.0755,0.866092,11.9198
55.0975,0.469853,11.9198
55.1195,0.52565,11.893212
55.1426,0.423761,11.884351
55.1644,0.042742,11.884351
55.1876,0.75041,11.884351
55.2105,0.758061,11.893212
55.2335,0.671031,11.884351
55.2564,0.591931,11.902075
55.2794,0.009652,11.884351
55.3025,0.343724,11.9198
55.3255,0.630294,11.840039
55.3474,0.517257,11.902075
55.3704,0.658891,11.848901
55.3934,0.701375,11.902075
55.4164,0.230577,11.875488
55.4393,0.933593,11.928662
55.4623,0.76983,11.884351
55.4854,0.770314,11.866626
55.5082,0.621679,11.893212
55.5303,0.29767,11.910937
55.5523,0.844974,11.893212
55.5743,0.746368,11.893212
55.5963,0.59286,11.857763
55.6173,0.402548,11.893212
55.6414,0.610872,11.9198
55.6642,0.391298,11.893212
55.6872,0.963787,11.902075
55.7103,0.972932,11.884351
55.7332,0.766982,11.9198
55.7552,0.565107,11.893212
55.7772,0.627528,11.910937
55.7992,0.390871,11.875488
55.8212,0.633791,11.866626
55.8432,0.621652,11.937524
55.8653,0.419285,11.884351
55.8881,0.464855,11.884351
55.9112,0.4166,11.893212
55.9342,0.581631,11.884351
55.9571,0.628337,11.937524
55.9801,0.33934,11.902075
56.0021,0.49706,11.884351
56.0241,0.756627,11.866626
56.0461,0.424184,11.893212
56.0690,0.348287,11.9198
56.0921,0.29626,11.884351
56.1151,0.485975,11.902075
56.1373,0.666968,11.910937
56.1600,0.817187,11.928662
56.1820,0.493467,11.902075
56.2041,0.46995,11.928662
56.2260,0.601748,11.893212
56.2480,0.684816,11.884351
56.2700,0.569599,11.893212
56.2920,0.354923,11.884351
56.3141,0.346448,11.902075
56.3359,0.686953,11.884351
56.3579,0.511965,11.866626
56.3799,0.227265,11.9198
56.4019,0.297924,11.902075
56.4250,0.441378,11.893212
56.4470,0.31026,11.893212
56.4709,0.537465,11.875488
56.4939,0.777582,11.884351
56.5170,0.152864,11.893212
56.5399,0.640075,11.884351
56.5619,0.717364,11.884351
56.5849,0.738468,11.884351
56.6069,0.427895,11.902075
56.6308,0.375014,11.848901
56.6539,0.66452,11.902075
56.6769,0.844417,11.875488
56.6989,0.65527,11.910937
56.7217,0.577415,11.884351
56.7448,0.172499,11.902075
56.7679,0.663607,11.910937
56.7909,0.954542,11.884351
56.8137,0.459125,11.884351
56.8368,0.819724,11.893212
56.8598,0.604929,11.893212
56.8818,0.276958,11.902075
56.9037,0.656309,11.866626
56.9257,0.372055,11.893212
56.9487,0.347023,11.884351
56.9707,0.616597,11.910937
56.9938,0.518744,11.893212
57.0166,-0.108248,11.893212
57.0397,0.317887,11.902075
57.0617,0.956871,11.875488
57.0847,0.760632,11.893212
57.1067,0.274074,11.884351
57.1296,0.413368,11.884351
57.1527,0.798609,11.875488
57.1757,0.379159,11.875488
57.1986,0.383716,11.928662
57.2216,0.40038,11.9198
57.2446,0.117901,11.875488
57.2666,0.541841,11.9198
57.2895,0.817881,11.902075
57.3125,0.302678,11.884351
57.3356,0.437667,11.910937
57.3586,0.623671,11.910937
57.3815,0.279793,11.910937
57.4035,0.959851,11.893212
57.4265,0.451691,11.902075
57.4496,0.022419,11.902075
57.4724,0.468005,11.893212
57.4955,0.759278,11.875488
57.5185,1.05621,11.884351
57.5414,0.635938,11.893212
57.5634,0.599403,11.902075
57.5864,0.647562,11.884351
57.6095,0.507441,11.884351
57.6315,0.462756,11.893212
57.6543,0.88064,11.875488
57.6774,0.292719,11.875488
57.7004,0.575171,11.875488
57.7235,0.808536,11.884351
57.7463,0.513236,11.928662
57.7683,0.573635,11.893212
57.7914,0.419113,11.928662
57.8134,0.348656,11.866626
57.8354,0.496663,11.902075
57.8572,0.714373,11.857763
57.8803,0.477162,11.875488
57.9023,0.583983,11.9198
57.9243,0.444368,11.866626
57.9463,0.307368,11.893212
57.9683,0.346682,11.910937
57.9902,0.459209,11.893212
58.0122,0.177047,11.884351
58.0342,0.486662,11.9198
58.0562,0.533814,11.884351
58.0793,0.327077,11.9198
58.1013,0.282617,11.884351
58.1231,0.908319,11.884351
58.1451,0.228279,11.893212
58.1671,0.270536,11.884351
58.1892,0.741513,11.902075
58.2122,0.241276,11.848901
58.2352,0.818681,11.884351
58.2581,0.592625,11.910937
58.2801,0.630345,11.902075
58.3011,0.75774,11.866626
58.3241,0.575677,11.902075
58.3461,0.622167,11.928662
58.3691,0.498186,11.875488
58.3920,0.474785,11.893212
58.4141,0.514479,11.848901
58.4361,0.755704,11.893212
58.4581,0.461361,11.902075
58.4801,0.244835,11.866626
58.5019,0.337856,11.902075
58.5240,0.613829,11.884351
58.5460,0.380027,11.902075
58.5680,0.484282,11.910937
58.5900,0.509309,11.875488
58.6120,0.287147,11.884351
58.6340,0.502917,11.893212
58.6560,0.568514,11.884351
58.6779,0.175629,11.893212
58.6989,0.757795,11.9198
58.7209,0.213121,11.875488
58.7429,0.344611,11.902075
58.7649,0.593406,11.902075
58.7870,0.606044,11.857763
58.8100,0.412465,11.9198
58.8319,0.630164,11.884351
58.8539,0.602103,11.893212
58.8769,0.457434,11.902075
58.8999,0.729566,11.9198
58.9228,0.865625,11.875488
58.9458,0.436526,11.928662
58.9689,0.514384,11.875488
58.9919,0.547931,11.910937
59.0148,0.10045,11.875488
59.0378,0.872929,11.928662
59.0609,0.952495,11.884351
59.0837,0.71495,11.893212
59.1067,0.685235,11.875488
59.1298,0.2674,11.875488
59.1528,0.643121,11.902075
59.1757,0.663192,11.910937
59.1977,0.669218,11.893212
59.2197,0.451234,11.822314
59.2417,0.783607,11.928662
59.2637,0.237287,11.9198
59.2857,0.356355,11.893212
59.3076,0.720346,11.857763
59.3296,0.496481,11.893212
59.3516,1.072695,11.9198
59.3736,0.814081,11.893212
59.3956,0.557984,11.893212
59.4177,0.842476,11.893212
59.4407,0.687672,11.9198
59.4625,0.482734,11.910937
59.4845,0.850862,11.9198
59.5066,0.407443,11.893212
59.5286,0.302687,11.875488
59.5506,0.519826,11.875488
59.5736,0.40055,11.893212
59.5965,0.136453,11.866626
59.6196,0.507136,11.866626
59.6426,0.277048,11.884351
59.6654,0.556511,11.875488
59.6885,0.520102,11.893212
59.7105,0.211757,11.928662
59.7325,0.866694,11.893212
59.7535,0.531434,11.902075
